IdA,IdB,TextA,TextB,LenA,LenB,Levenshtein-Distance,Jaccard_Distance,Sentence_similarity_vect,similarity
http://www.politifact.com/truth-o-meter/statements/2011/dec/11/michele-bachmann/michele-bachmann-says-newt-gingrich-backed-individ/,http://www.politifact.com/truth-o-meter/statements/2012/jan/24/rick-santorum/rick-santorum-calls-newt-gingrich-longtime-support/,"Michele Bachmann says Newt Gingrich backed individual mandate in 1993, 2011",Rick Santorum calls Newt Gingrich a longtime supporter of insurance mandate,75,75,52,0.15789473684210525,0.6921126,30.666666666666664
http://www.politifact.com/truth-o-meter/statements/2018/may/15/patrick-morrisey/patrick-morrisey-says-joe-manchin-wont-budge-obama/,http://www.politifact.com/truth-o-meter/statements/2018/may/15/patrick-morrisey/patrick-morrisey-cherry-picks-joe-manchins-votes-t/,"Patrick Morrisey says Joe Manchin won't budge on Obamacare, ignoring bipartisan efforts",Patrick Morrisey cherry-picks Joe Manchin's votes on Trump Supreme Court pick Neil Gorsuch,87,90,53,0.19047619047619047,0.46423084,41.11111111111111
http://www.politifact.com/truth-o-meter/statements/2012/jun/21/barack-obama/barack-obama-ad-says-women-are-paid-77-cents-dolla/,http://www.politifact.com/truth-o-meter/statements/2014/jan/29/barack-obama/barack-obama-state-union-says-women-make-77-cents-/,Barack Obama ad says women are paid ''77 cents on the dollar for doing the same work as men'',"Barack Obama, in State of the Union, says women make 77 cents for every dollar a man earns",93,90,62,0.2413793103448276,0.93057895,33.333333333333336
http://checkyourfact.com/2017/10/03/fact-check-do-tighter-gun-control-laws-lead-to-fewer-gun-related-deaths/,http://checkyourfact.com/2018/08/14/fact-check-warren-massachusetts-lowest-gun-deaths/,Do Tighter Gun Control Laws Lead To Fewer Gun-Related Deaths?,Does Massachusetts Have The Lowest Rate Of Gun Deaths Nationwide?,61,65,49,0.05263157894736842,0.6325787,24.615384615384617
http://www.politifact.com/truth-o-meter/statements/2009/nov/04/house-republicans/health-benefits-advisory-committee-what-plan-buy/,http://www.politifact.com/truth-o-meter/statements/2009/nov/04/house-republicans/republicans-study-employer-mandate-health/,The Health Benefits Advisory Committee doesn't tell you what plan to buy,Republicans gloss over the details on a study on the employer mandate,72,69,59,0.047619047619047616,0.3747207,18.055555555555557
http://www.politifact.com/florida/statements/2014/may/01/kelli-stargel/states-where-beer-unregulated-capita-production-si/,http://www.politifact.com/florida/statements/2014/may/01/kelli-stargel/sen-kelli-stargel-claims-higher-beer-production-an/,"'In states where beer is unregulated, the per capita production is significantly higher,' Sen. Kelli Stargel says",Sen. Kelli Stargel claims 'higher beer production and higher consumption go hand-in-hand',113,89,80,0.21739130434782608,0.89664847,29.20353982300885
http://www.politifact.com/rhode-island/statements/2013/may/31/peter-nightingale/university-rhode-island-professor-says-united-king/,http://www.politifact.com/rhode-island/statements/2013/jan/13/dawson-hodgson/rhode-island-sen-dawson-hodgson-says-state-spends-/,Professor says United Kingdom has unarmed police force and gun fatality rate 40 times lower than in  U.S.,Rhode Island Sen. Dawson Hodgson says the state spends nearly as much on its legislature as it does on University of Rhode Island,105,129,94,0.027777777777777776,0.5943099,27.13178294573644
http://www.politifact.com/wisconsin/statements/2015/mar/13/scott-walker/scott-walker-loves-hates-federal-ethanol-mandate/,http://www.politifact.com/wisconsin/statements/2015/mar/09/scott-walker/scott-walker-uw-tuition-will-be-lower-just-about-a/,Has Scott Walker changed his view on ethanol mandates?,Scott Walker: UW tuition will be lower than ''just about any other campus'',54,75,51,0.047619047619047616,0.40981543,31.999999999999996
http://www.politifact.com/rhode-island/statements/2012/apr/15/barry-hinckley/republican-senate-candidate-barry-hinckley-says-bu/,http://www.politifact.com/rhode-island/statements/2012/jan/31/barry-hinckley/us-senate-candidate-barry-hinckley-says-sen-sheldo/,Republican Senate candidate Barry Hinckley says the “Buffett rule” would raise the equivalent of “a day and a half” of what the nation borrows every year.,U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,154,143,90,0.15,0.78319824,41.55844155844156
http://www.politifact.com/punditfact/statements/2014/apr/02/cokie-roberts/cokie-roberts-two-thirds-minimum-wage-earners-are-/,http://www.politifact.com/punditfact/statements/2014/jun/08/katrina-vanden-heuvel/vanden-heuvel-1-out-10-minimum-wage-workers-today-/,Cokie Roberts: Two-thirds of minimum-wage earners are women,Vanden Heuvel: '1 out of 10 minimum wage workers today are teen age or a young person',59,86,57,0.08695652173913043,0.53580207,33.720930232558146
http://www.politifact.com/wisconsin/statements/2015/feb/23/scott-walker/supporting-2015-right-work-legislation-scott-walke/,http://www.politifact.com/wisconsin/statements/2015/jan/09/scott-walker/scott-walker-claims-credit-814-property-tax-saving/,"On supporting 2015 right to work legislation, a Scott Walker reversal",Scott Walker claims credit for $816 in property tax savings over ''where things were headed'',69,93,73,0.08333333333333333,0.41224506,21.505376344086024
http://www.politifact.com/truth-o-meter/statements/2016/aug/15/donald-trump/donald-trumps-baseless-claims-about-election-being/,http://www.politifact.com/truth-o-meter/statements/2016/oct/17/donald-trump/donald-trumps-pants-fire-claim-large-scale-voter-f/,Donald Trump's baseless claims about the election being 'rigged',Donald Trump's Pants on Fire claim of 'large scale voter fraud',64,63,37,0.1111111111111111,0.8327822,42.1875
http://www.politifact.com/truth-o-meter/statements/2015/jan/04/john-thune/thune-says-keystone-xl-pipeline-has-minimal-impact/,http://www.politifact.com/punditfact/statements/2014/feb/13/ralph-reed/ralph-reed-says-alternatives-keystone-pipeline-are/,Thune says Keystone XL pipeline has minimal impact on environment,Ralph Reed says alternatives to Keystone pipeline are worse for environment,65,75,42,0.23529411764705882,0.5372573,43.99999999999999
http://www.politifact.com/punditfact/statements/2014/jun/01/chris-wallace/chris-wallace-hillary-clinton-defended-syrias-assa/,http://www.politifact.com/florida/statements/2015/oct/23/marco-rubio/marco-rubio-says-hillary-clinton-called-syrias-bas/,Chris Wallace: Hillary Clinton defended Syria's Assad as a 'possible reformer',Marco Rubio says Hillary Clinton called Syria's Bashar al-Assad a 'reformer',78,76,35,0.2222222222222222,0.9336381,55.12820512820513
http://www.politifact.com/truth-o-meter/statements/2011/feb/15/barack-obama/barack-obama-says-white-house-budget-would-not-add/,http://www.politifact.com/truth-o-meter/statements/2011/may/20/amy-kremer/tea-party-express-amy-kremer-says-current-tax-reve/,Barack Obama says White House budget would not add to the debt within a few years,"Tea Party Express' Amy Kremer says current tax revenues could cover interest, Medicare, Medicaid, Social Security",81,113,83,0.03225806451612903,0.500688,26.54867256637168
http://www.politifact.com/florida/statements/2012/aug/22/barack-obama/barack-obama-says-ryan-romney-plan-will-end-medica/,http://www.politifact.com/new-jersey/statements/2012/oct/05/robert-menendez/us-sen-robert-menendez-says-paul-ryans-budget-woul/,Obama radio ad says Ryan-Romney plan will end Medicare and replace it with a voucher,U.S. Sen. Robert Menendez says Paul Ryan’s budget would transform Medicare into a voucher system,84,96,70,0.15384615384615385,0.75544876,27.083333333333336
http://www.politifact.com/wisconsin/statements/2014/oct/03/mary-burke/mary-burke-says-wisconsin-last-midwest-job-growth-/,http://www.politifact.com/wisconsin/statements/2014/oct/08/mary-burke/mary-burke-says-job-growth-has-gotten-worse-every-/,Mary Burke says Wisconsin is last in Midwest job growth under latest figures,Mary Burke says job growth has gotten worse every year of Scott Walker’s term,76,77,51,0.22727272727272727,0.61842763,33.76623376623377
http://www.politifact.com/rhode-island/statements/2014/oct/30/gina-raimondo/gina-raimondo-says-she-battled-against-ill-fated-3/,http://www.politifact.com/rhode-island/statements/2013/jul/10/charlene-lima/rhode-island-rep-charlene-lima-said-economic-devel/,Gina Raimondo says she battled against the ill-fated 38 Studios deal from the beginning,Rhode Island Rep. Charlene Lima said Economic Development Commission head promised in writing that taxpayers would never have to pay for the bonds sold to 38 Studios,87,165,129,0.08333333333333333,0.5286201,21.818181818181813
http://www.politifact.com/truth-o-meter/statements/2012/oct/24/barack-obama/obama-says-congress-owns-sequestration-cuts/,http://www.politifact.com/truth-o-meter/statements/2015/jun/22/jeb-bush/jeb-bush-says-democrats-responsible-swift-mindless/,Barack Obama says Congress owns sequestration cuts,"Jeb Bush says Democrats 'responsible' for 'swift, mindless' cuts to defense spending",50,84,66,0.11764705882352941,0.69636464,21.42857142857143
http://www.politifact.com/rhode-island/statements/2013/nov/10/allan-fung/gubernatorial-candidate-mayor-allan-fung-says-his-/,http://www.politifact.com/rhode-island/statements/2014/mar/23/allan-fung/allan-fung-says-he-had-pay-100-hazardous-materials/,"Gubernatorial candidate Mayor Allan Fung says his administration created over 1,000 jobs in Cranston",Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,100,106,83,0.10344827586206896,0.71814066,21.698113207547166
http://www.politifact.com/florida/statements/2012/may/21/us-chamber-commerce/chamber-commerce-claims-20-million-people-will-los/,http://www.politifact.com/florida/statements/2012/may/15/us-chamber-commerce/us-chamber-seniors-20-million-health-care-law-lose/,Chamber of Commerce claims 20 million people will lose their current coverage because of health care reform,U.S. Chamber tells seniors that 20 million could lose coverage under the health care law,107,88,61,0.2916666666666667,0.9331625,42.990654205607484
http://www.politifact.com/truth-o-meter/statements/2011/nov/17/david-plouffe/solyndra-loan-george-w-bush-david-plouffe/,http://www.politifact.com/florida/statements/2012/apr/19/american-energy-alliance/did-obama-policies-alaska-solyndra-and-keystone-co/,Did the program that funded the Solyndra loan start under George W. Bush? David Plouffe says so,"Did Obama policies on Alaska, Solyndra and Keystone contribute to today's high gas prices?",95,90,69,0.07142857142857142,0.51711273,27.368421052631575
http://www.politifact.com/wisconsin/statements/2012/aug/10/eric-hovde/senate-rival-tommy-thompson-backs-obamacare-says-i/,http://www.politifact.com/wisconsin/statements/2012/jul/15/tommy-thompson/gop-wisconsin-senate-candidate-thompson-says-he-ne/,"Senate rival Tommy Thompson backs ''Obamacare,'' says it can't be repealed, fellow GOP candidate Eric Hovde says",GOP Wisconsin Senate candidate Tommy Thompson says he never backed individual mandate,112,85,86,0.2727272727272727,0.72682714,23.214285714285708
http://www.politifact.com/wisconsin/statements/2015/feb/13/scott-walker/did-scott-walker-flip-flip-budget-shortfall/,http://www.politifact.com/wisconsin/statements/2015/feb/06/scott-walker/despite-deliberate-actions-scott-walker-calls-chan/,Did Scott Walker flip-flop on how budget shortfalls are measured??,"Despite deliberate actions, Scott Walker calls change to university mission a ''drafting error''",66,96,70,0.09523809523809523,0.58147687,27.083333333333336
http://www.politifact.com/rhode-island/statements/2012/nov/03/peoples-majority/super-pac-peoples-majority-says-us-sen-sheldon-whi/,http://www.politifact.com/rhode-island/statements/2012/nov/01/barry-hinckley/us-senate-candidate-barry-hinckley-says-incumbent-/,People's Majority: Sheldon Whitehouse got a secret briefing warning of the 2008 economic collapse,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,97,129,91,0.13333333333333333,0.7276139,29.457364341085267
http://www.politifact.com/punditfact/statements/2014/may/05/laura-ingraham/ingraham-recycles-incorrect-benghazi-claim/,http://www.politifact.com/wisconsin/statements/2014/may/19/ron-johnson/hillary-clintons-state-department-reduced-security/,Laura Ingraham: U.S. ambassador  'was dragged through the street' in Benghazi,"Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",77,108,82,0.038461538461538464,0.5568141,24.07407407407407
http://www.politifact.com/punditfact/statements/2014/jun/19/jeanine-pirro/foxs-pirro-obama-set-isis-leader-free-2009/,http://www.politifact.com/punditfact/statements/2014/aug/06/james-woods/actor-james-woods-obama-ordered-release-islamic-st/,Fox's Pirro: Obama set ISIS leader free in 2009,Actor James Woods: Obama ordered the release of Islamic State leader,47,68,48,0.1111111111111111,0.66855407,29.411764705882348
http://www.politifact.com/truth-o-meter/statements/2016/jun/13/donald-trump/donald-trump-says-hillary-clinton-wants-let-500-pe/,http://www.politifact.com/truth-o-meter/statements/2016/jul/21/donald-trump/donald-trump-again-fails-screen-out-falsehood-oft-/,Donald Trump says Hillary Clinton wants to let 500 percent more Syrians into the U.S.,Donald Trump again fails to screen out the falsehood in oft-repeated claim on Syrian refugees,85,93,61,0.15384615384615385,0.41659886,34.40860215053764
http://www.politifact.com/california/statements/2016/mar/23/bernie-sanders/bernie-sanders-claim-about-us-having-one-lowest-vo/,http://www.politifact.com/california/statements/2016/jun/01/donald-trump/no-donald-trump-you-havent-broken-voting-record-mi/,Mostly True: Bernie Sanders' claim about U.S. voter turnout one of 'lowest on earth',"No, Donald Trump. You haven't broken the GOP voting record ‘by millions’ ... yet",84,80,66,0.0,0.52965474,21.42857142857143
http://www.politifact.com/rhode-island/statements/2012/jun/24/david-cicilline/us-rep-david-cicilline-says-women-earn-only-77-per/,http://www.politifact.com/rhode-island/statements/2012/aug/30/david-cicilline/us-rep-david-cicilline-says-united-states-has-been/,U.S. Rep. David Cicilline says women earn only 77 percent of what men earn in the same job,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,90,84,48,0.23076923076923078,0.5455463,46.666666666666664
http://www.politifact.com/truth-o-meter/statements/2012/sep/27/barack-obama/barack-obama-says-hes-responsible-just-10-percent-/,http://www.politifact.com/truth-o-meter/statements/2012/sep/28/barack-obama/barack-obama-says-taxes-families-are-their-lowest-/,Barack Obama says he's responsible for just 10 percent of budget shortfalls,Barack Obama says taxes on families are at their lowest point in 50 years,75,73,46,0.13043478260869565,0.7157253,38.66666666666667
http://www.politifact.com/florida/statements/2014/may/02/rick-scott/rick-scott-opposed-state-tuition-dreamers-he-embra/,http://www.politifact.com/florida/statements/2014/oct/21/rick-scott/rick-scott-says-he-supported-state-tuition-dreamer/,Rick Scott opposed in-state tuition for DREAMers before he embraced it,Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist opposed it,70,89,37,0.5625,0.8113191,58.42696629213483
http://www.politifact.com/florida/statements/2015/oct/23/marco-rubio/marco-rubio-says-hillary-clinton-called-syrias-bas/,http://www.politifact.com/truth-o-meter/statements/2016/jul/19/chris-christie/gov-chris-christie-clintons-reformer-quote/,Marco Rubio says Hillary Clinton called Syria's Bashar al-Assad a 'reformer',"In RNC speech, Chris Christie says Clinton called Assad a 'reformer,' a 'different kind of leader'",76,98,66,0.18181818181818182,0.7764896,32.6530612244898
http://www.politifact.com/truth-o-meter/statements/2015/mar/29/mike-pence/did-barack-obama-vote-religious-freedom-restoratio/,http://www.politifact.com/florida/statements/2015/mar/31/jeb-bush/does-florida-have-religious-freedom-restoration-ac/,Did Barack Obama vote for Religious Freedom Restoration Act with 'very same' wording as Indiana's?,Does Florida have a Religious Freedom Restoration Act like Indiana's?,98,69,44,0.25,0.76879704,55.10204081632652
http://www.politifact.com/rhode-island/statements/2012/aug/15/david-cicilline/says-brendan-doherty-wants-raise-social-security-e/,http://www.politifact.com/rhode-island/statements/2012/aug/30/david-cicilline/us-rep-david-cicilline-says-united-states-has-been/,U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,160,84,102,0.22580645161290322,0.3659943,36.25000000000001
http://www.politifact.com/punditfact/statements/2015/jun/22/bill-clinton/bill-clinton-zero-net-migration-mexico-2010/,http://www.politifact.com/truth-o-meter/statements/2015/nov/14/martin-omalley/martin-omalley-net-migration-mexico-was-0-2014/,Bill Clinton: Zero net migration from Mexico since 2010,Martin O'Malley: Net migration from Mexico was 0 in 2014,55,56,25,0.26666666666666666,0.7654937,55.35714285714286
http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/no-mandate-no-universal-care/,http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/mccain-voted-against-bushs-energy-bill/,"No mandate, no universal care",McCain voted against Bush's energy bill,29,39,30,0.0,0.44343334,23.076923076923073
http://www.politifact.com/rhode-island/statements/2012/feb/20/john-g-edwards/state-rep-john-edwards-quoting-rhode-island-dot-sa/,http://www.politifact.com/rhode-island/statements/2011/nov/02/lincoln-chafee/gov-lincoln-chafee-says-rhode-island-would-be-firs/,"State Rep. John Edwards, quoting Rhode Island DOT, says 40 percent of Sakonnet Bridge traffic is from outside the state",Gov. Lincoln Chafee says Rhode Island would be first state in U.S. to adopt hybrid retirement plan for public employees,119,119,89,0.11428571428571428,0.51539767,25.210084033613445
http://www.politifact.com/florida/statements/2016/jul/18/rudy-giuliani/rudy-giuliani-wrongly-says-hillary-clinton-open-bo/,http://www.politifact.com/truth-o-meter/statements/2016/oct/12/donald-trump/trump-ive-been-proven-right-about-clinton-wanting-/,Rudy Giuliani wrongly says Hillary Clinton is for open borders,Trump: 'I’ve been proven right' about Clinton wanting open borders,62,66,39,0.17647058823529413,0.63443017,40.90909090909091
http://www.politifact.com/florida/statements/2013/may/06/allison-tant/democratic-party-chair-allison-tant-attacks-gov-ri/,http://www.politifact.com/florida/statements/2014/jan/29/rick-scott/rick-scott-says-his-k-12-education-budget-proposal/,Democratic Party chair Allison Tant attacks Gov. Rick Scott on teacher pay raises,Rick Scott says his K-12 education budget proposal is highest in Florida's history,81,82,70,0.08333333333333333,0.2914166,14.634146341463417
http://www.politifact.com/wisconsin/statements/2015/feb/06/scott-walker/despite-deliberate-actions-scott-walker-calls-chan/,http://www.politifact.com/wisconsin/statements/2015/mar/27/state-democratic-party-wisconsin/has-scott-walker-been-rated-most-factually-challen/,"Despite deliberate actions, Scott Walker calls change to university mission a ''drafting error''",Has PolitiFact rated Scott Walker the nation's ''most factually-challenged'' politician?,96,88,70,0.09523809523809523,0.5209728,27.083333333333336
http://www.politifact.com/wisconsin/statements/2012/jan/12/scott-walker/wisconsin-gov-scott-walker-says-states-jobs-data-u/,http://www.politifact.com/wisconsin/statements/2014/oct/08/mary-burke/mary-burke-says-job-growth-has-gotten-worse-every-/,Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,Mary Burke says job growth has gotten worse every year of Scott Walker’s term,68,77,61,0.08695652173913043,0.62842476,20.779220779220775
http://www.politifact.com/wisconsin/statements/2015/feb/04/scott-walker/did-scott-walker-flip-flop-pathway-citizenship/,http://www.politifact.com/wisconsin/statements/2014/dec/18/scott-walker/scott-walker-says-hes-got-himself-thank-his-tax-bi/,Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Scott Walker says he's got himself to thank for his tax bill going down,73,71,50,0.13636363636363635,0.35365266,31.506849315068497
http://www.politifact.com/truth-o-meter/statements/2010/may/14/ed-schultz/schultz-claims-landrieu-got-18-million-bp-pac-and-/,http://www.politifact.com/ohio/statements/2010/aug/06/lee-fisher/lee-fisher-accuses-rob-portman-taking-big-contribu/,Schultz claims that Landrieu got $1.8 million in BP PAC and employee contributions,Lee Fisher accuses Rob Portman of taking big contributions from ‘Big Oil’,82,73,66,0.041666666666666664,0.50824535,19.512195121951216
http://www.politifact.com/rhode-island/statements/2012/jul/02/sheldon-whitehouse/us-sen-sheldon-whitehouse-says-no-one-should-eat-m/,http://www.politifact.com/rhode-island/statements/2012/aug/26/sheldon-whitehouse/us-sen-sheldon-whitehouse-says-proposal-would-keep/,U.S. Sen. Sheldon Whitehouse says no one should eat more than one serving of freshwater fish per month caught in Rhode Island because of mercury pollution,"U.S. Sen. Sheldon Whitehouse says proposal would keep Social Security, solvent through 2033, alive for 75 additional years",154,122,91,0.13513513513513514,0.38187224,40.90909090909091
http://www.politifact.com/florida/statements/2011/sep/02/blog-posting/us-reps-corrine-brown-alcee-hastings-and-frederica/,http://www.politifact.com/texas/statements/2011/sep/05/blog-posting/bloggers-say-two-texas-democrats-among-socialists-/,"Bloggers say U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are openly serving as Socialists",Bloggers say two Texas Democrats among Socialists in U.S. House,107,63,73,0.18181818181818182,0.56179357,31.775700934579444
http://www.politifact.com/truth-o-meter/statements/2016/oct/27/hillary-clinton/clinton-undocumented-workers-pay-more-trump-federa/,http://www.politifact.com/truth-o-meter/statements/2016/sep/27/hillary-clinton/debate-hillary-clinton-tax-claim-ignores-years-whe/,Clinton: Undocumented workers pay more than Trump in federal income taxes,"At debate, Hillary Clinton tax claim ignores years when Donald Trump reportedly paid federal taxes",73,98,67,0.13043478260869565,0.71858084,31.63265306122449
http://www.politifact.com/florida/statements/2010/oct/12/florida-democratic-party/rick-scott-dodges-answers-invoking-fifth-amendment/,http://www.politifact.com/florida/statements/2010/oct/12/florida-democratic-party/does-rick-scott-invoking-fifth-amendment-imply-gui/,"Rick Scott dodges answers by invoking Fifth Amendment, Democrats claim in ad",Does Rick Scott invoking the Fifth Amendment imply guilt?,76,57,46,0.23529411764705882,0.7399947,39.473684210526315
http://www.politifact.com/truth-o-meter/statements/2008/jul/22/barack-obama/obama-proposed-more-troops-in-07/,http://www.politifact.com/truth-o-meter/statements/2008/feb/21/john-mccain/a-distortion-of-what-obama-said/,Obama proposed more troops in '07,A distortion of what Obama said,33,31,29,0.09090909090909091,0.4666527,12.121212121212121
http://www.politifact.com/rhode-island/statements/2012/sep/17/bernard-jackvony/republican-bernard-jackvony-says-democrat-david-ci/,http://www.politifact.com/rhode-island/statements/2012/aug/15/david-cicilline/says-brendan-doherty-wants-raise-social-security-e/,Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,110,160,116,0.15151515151515152,0.43235058,27.500000000000004
http://www.politifact.com/florida/statements/2014/oct/15/rick-scott/scott-says-3000-teachers-lost-jobs-under-crist/,http://www.politifact.com/florida/statements/2014/jun/26/rick-scott/scott-ad-blames-crist-3000-teachers-laid/,"Scott says 3,000 teachers lost jobs under Crist","Scott ad blames Crist for '3,000 teachers laid off'",47,51,36,0.21428571428571427,0.9505491,29.411764705882348
http://www.politifact.com/truth-o-meter/statements/2018/jan/30/donald-trump/trump-isis-territory-losses-near-100/,http://www.politifact.com/truth-o-meter/statements/2018/jan/30/donald-trump/donald-trump-correct-small-business-optimism-recor/,Donald Trump: ISIS territory losses near 100 percent,Donald Trump correct that small business optimism is at record high,52,67,44,0.05555555555555555,0.52571875,34.32835820895522
http://www.politifact.com/truth-o-meter/statements/2009/oct/21/health-care-america-now/excise-tax-cadillac-middle-class/,http://www.politifact.com/truth-o-meter/statements/2009/oct/21/sarah-palin/sarah-palin-health-care-reform-taxes-middle-class/,Left-leaning group opposes excise tax on 'Cadillac' plans as a hit to the middle class,Sarah Palin says health care reform will raise taxes on the middle class,86,72,51,0.16666666666666666,0.61742413,40.69767441860465
http://www.politifact.com/rhode-island/statements/2012/oct/16/james-langevin/us-rep-james-langevin-says-more-energy-being-produ/,http://www.politifact.com/rhode-island/statements/2012/oct/08/michael-riley/michael-riley-blames-rep-james-langevin-helping-ga/,U.S. Rep. James Langevin says more energy is being produced in the U.S. under the Obama administration than ever before,Michael Riley blames Rep. James Langevin for helping gasoline prices double.,119,76,93,0.11538461538461539,0.550634,21.84873949579832
http://www.politifact.com/truth-o-meter/statements/2016/apr/11/ted-cruz/national-surveys-show-ted-cruz-isnt-beating-hillar/,http://www.politifact.com/california/statements/2016/apr/12/ted-cruz/ted-cruz-repeats-mostly-false-claim-about-polls-sh/,National surveys show Ted Cruz isn't beating Hillary Clinton in poll after poll after poll,Nope. Most polls still don’t show Ted Cruz beating Hillary Clinton in November,90,78,51,0.3888888888888889,0.8562522,43.333333333333336
http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/both-millionaires-mccain-supports-bushs-cuts/,http://www.politifact.com/truth-o-meter/statements/2008/mar/17/campaign-defend-america/bush-and-mccain-agree-on-troops-in-iraq/,Both millionaires; McCain supports Bush's cuts,Bush and McCain agree on troops in Iraq,46,39,33,0.07692307692307693,0.6722011,28.260869565217394
http://www.politifact.com/rhode-island/statements/2012/oct/30/david-cicilline/us-rep-david-cicilline-says-he-voted-tougher-laws-/,http://www.politifact.com/rhode-island/statements/2012/aug/30/david-cicilline/us-rep-david-cicilline-says-united-states-has-been/,"U.S. Rep. David Cicilline says he voted for tougher laws against child abusers, domestic abusers, when he was a Rhode Island state representative",U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,145,84,88,0.2,0.4669277,39.310344827586206
http://www.politifact.com/florida/statements/2014/sep/09/joe-garcia/does-republican-carlos-curbelo-support-ending-medi/,http://www.politifact.com/wisconsin/statements/2016/jun/10/state-democratic-party-wisconsin/sen-ron-johnson-voted-paul-ryan-plans-make-medicar/,Does Republican Carlos Curbelo support ending the Medicare guarantee?,"Sen. Ron Johnson voted for Paul Ryan plans to make Medicare a voucher program, Democratic Party says",69,100,77,0.04,0.6917474,23.0
http://www.politifact.com/wisconsin/statements/2012/aug/10/tommy-thompson/gop-senate-candidate-eric-hovde-didnt-pay-property/,http://www.politifact.com/wisconsin/statements/2012/aug/10/tommy-thompson/gop-wisconsin-senate-primary-tommy-thompson-chasti/,"GOP Senate candidate Eric Hovde didn't pay property taxes until he was sued, rival Tommy Thompson says","In GOP Wisconsin Senate primary, Tommy Thompson chastises rival Eric Hovde, claims he's voted ''every year''",102,108,84,0.2222222222222222,0.7353926,22.22222222222222
http://www.politifact.com/truth-o-meter/statements/2008/aug/20/jerome-corsi/obama-wants-to-increase-the-size-of-the-military/,http://www.politifact.com/truth-o-meter/statements/2008/aug/20/jerome-corsi/obama-does-not-reject-his-family-/,Obama wants to increase the size of the military,Obama does not reject his family,48,32,27,0.07692307692307693,0.3921685,43.75
http://www.politifact.com/new-hampshire/statements/2014/oct/03/americans-responsible-solutions/gun-reform-group-says-gop-candidate-congress-maril/,http://www.politifact.com/new-hampshire/statements/2014/oct/03/americans-responsible-solutions/gabby-giffords-group-says-people-nh-want-raise-min/,Gun reform group says GOP candidate for Congress Marilinda Garcia is against closing gun loopholes,Gabby Giffords' group says people in NH want to raise minimum wage and Marilinda Garcia opposes it,98,98,69,0.14814814814814814,0.691746,29.591836734693878
http://www.politifact.com/truth-o-meter/statements/2016/feb/06/donald-trump/donald-trump-overstates-his-early-opposition-iraq-/,http://www.politifact.com/truth-o-meter/statements/2016/apr/27/donald-trump/donald-trump-iraq-war-destabilize/,Donald Trump overstates his early opposition to the Iraq War,Donald Trump did not warn the Iraq War would 'destabilize the Middle East' before it started,60,92,59,0.25,0.8159697,35.86956521739131
http://www.politifact.com/florida/statements/2012/jul/26/connie-mack/connie-mack-says-bill-nelson-missed-56-percent-his/,http://www.politifact.com/florida/statements/2012/oct/19/connie-mack/connie-mack-says-his-career-voting-participation-p/,Connie Mack says Bill Nelson missed 56 percent of his votes -- in 1990,Connie Mack says his career voting participation is on par with that of Bill Nelson,70,83,52,0.3181818181818182,0.36705732,37.34939759036144
http://www.politifact.com/rhode-island/statements/2012/jun/30/barry-hinckley/republican-us-senate-candidate-barry-hinckley-says/,http://www.politifact.com/rhode-island/statements/2011/dec/27/barry-hinckley/us-senate-candidate-barry-hinckley-says-nations-ta/,Republican U.S. Senate candidate Barry Hinckley says decision to uphold Obama health plan will add trillions of dollars in debt,"U.S. Senate candidate Barry Hinckley says the nation's tax code is 80,000 pages",127,79,71,0.2222222222222222,0.7057115,44.09448818897638
http://www.politifact.com/truth-o-meter/statements/2016/jul/18/jeff-sessions/mostly-false-jeff-sessions-says-clinton-champion-g/,http://www.politifact.com/truth-o-meter/statements/2016/aug/12/hillary-clinton/economic-speech-hillary-clinton-offers-cherry-pick/,"Mostly False: Jeff Sessions says Clinton is 'champion' of global trade deals, including TPP ","In economic speech, Hillary Clinton offers cherry-picked summary of her trade votes",92,83,75,0.13043478260869565,0.6877012,18.478260869565222
